Security_Code, Market_Cap, Debt_to_Equity, RoCE, RoNW, Operating_Profit_per_share, Secutity_Id
536170, 711.80, 1.05, 12.97, 7.99, 6.50, kushal-tradelink-ltd
500288, 724.95, 0.95, 2.47, 0.29, 1.04, morepen-laboratories-ltd
519602, 750.49, 0.20, 13.04, 10.86, 1.47, kellton-tech-solutions-ltd
516064, 754.41, --, --, --, 7.75, arrow-coated-products-ltd
532382, 756.44, --, 3.56, 2.85, 1.95, balaji-telefilms-ltd
509557, 817.70, 0.10, 20.71, 13.89, 36.30, garware-wall-ropes-ltd
524226, 838.41, 0.37, 9.98, 10.19, 11.90, gujarat-ambuja-exports-ltd
517080, 867.75, 0.01, 23.87, 15.41, 16.27, high-ground-enterprise-ltd
506655, 902.03, 1.08, 15.82, 15.13, 15.77, sudarshan-chemical-industries-ltd
507488, 927.62, 0.21, 21.01, 14.76, 30.12, gmbreweries-ltd
539289, 928.25, --, 6.20, 6.67, 2794.58, majesco-ltd
532356, 945.37, 2.19, -3.03, -26.66, -0.70, triveni-engineering--industries-ltd
530343, 951.40, 0.72, 14.21, 10.90, 4.78, genus-power-infrastructures-ltd
517518, 964.95, 0.96, 13.76, 11.40, 63.77, lloyd-electric--engineering-ltd
532468, 977.57, 0.03, --, --, 45.71, kama-holdings-limited
532799, 1004.48, 0.54, 12.88, 0.62, 41.24, hubtown-ltd
532539, 1116.13, 0.29, 16.50, 14.38, 71.49, minda-industries-ltd
514234, 1119.97, 1.44, 15.37, 13.87, 52.96, sangam-(india)-ltd
530943, 1135.70, 0.25, 4.28, 1.99, 7.03, sri-adhikari-brothers-television-network-ltd
519552, 1136.06, 0.74, 16.41, 14.61, 35.36, heritage-foods-limited
509525, 1137.75, 0.69, 23.98, 25.00, 104.50, empire-industries-ltd
500123, 1138.81, --, 33.33, 23.30, 53.17, elantas-beck-india-ltd
533265, 1177.16, 0.40, 8.76, 8.27, 17.80, gallantt-ispat-ltd
532508, 1198.66, 57.32, 2.14, -730.03, 41.12, jindal-stainless-ltd
534758, 1202.08, 0.05, 2.63, 1.55, 3.79, cigniti-technologies-ltd
500102, 1225.83, 0.58, 0.97, 0.55, 1.04, ballarpur-industries-ltd
532649, 1227.83, 0.90, 11.56, 6.91, 11.90, nectar-lifesciences-ltd
526642, 1261.73, 0.59, 23.79, 16.37, 15.32, mirza-international-ltd
590066, 1281.48, 1.00, 10.37, 4.23, 7.50, kcpltd
500148, 1374.91, 0.38, 11.68, 8.41, 51.88, uflex-ltd
539351, 1393.84, 0.59, 6.95, 1.65, 5.89, prabhat-dairy-ltd
530367, 1400.53, 1.00, 16.58, 19.16, 11.84, nrb-bearings-ltd
532497, 1441.48, 0.90, 11.35, 8.24, 12.81, radico-khaitan-ltd
500171, 1448.28, 1.61, 22.37, 23.77, 52.23, ghcl-ltd
531426, 1574.54, 1.53, 12.64, 13.87, 73.07, tamil-nadu-newsprint--papers-ltd
503310, 1595.81, 0.32, 4.49, 1.08, 0.88, swan-energy-ltd
509496, 1599.68, 1.10, 4.38, 3.41, 48.01, itd-cementation-india-ltd
523385, 1607.16, 0.34, 13.97, 8.62, 93.82, nilkamal-ltd
526521, 1610.25, 0.68, 3.85, 5.57, 8.96, sanghi-industries-ltd
500304, 1655.01, 0.13, -1.62, -14.30, -0.53, niit-ltd
500266, 1671.71, --, 21.70, 21.70, -4.37, maharashtra-scooters-ltd
532504, 1739.02, 0.08, 11.57, 8.64, 64.81, navin-fluorine-international-limited
512161, 1961.34, --, 3.27, 2.02, 5.20, 8k-miles-software-services-ltd
533217, 2049.89, 0.13, 23.72, 19.06, 22.68, hindustan-media-ventures-ltd
514043, 2083.35, 0.60, 14.05, 15.97, 15.49, himatsingka-seide-ltd
500495, 2218.03, 0.23, 7.19, 4.24, 13.53, escorts-ltd
532678, 2320.50, 1.96, 5.60, -3.00, 41.81, bombay-rayon-fashions-ltd
532706, 2359.84, 0.32, 6.73, 3.63, 12.55, inox-leisure-ltd
532890, 2394.14, --, --, --, 0.11, take-solutions-ltd
531882, 2401.66, 1.84, 17.99, 23.94, 14.55, kwality-limited
500227, 2455.59, 0.33, 13.77, 10.51, 67.22, jindal-poly-films-ltd
532767, 2500.14, 2.52, 7.65, 3.23, 68.67, gayatri-projects-ltd
506943, 2604.40, 0.10, 14.78, 11.17, 22.75, jbchemicals--pharmaceuticals-ltd
511196, 2638.60, 9.00, 9.69, 11.17, 282.02, can-fin-homes-ltd
523756, 2925.45, 5.00, 9.98, 3.32, 33.27, srei-infrastructure-finance-ltd
500285, 2967.28, --, -182.18, 95.29, -15.90, spicejet-ltd
506820, 3174.50, --, --, --, -4.56, astrazeneca-pharma-india-ltd
532526, 3220.62, 0.61, 12.82, 7.00, 18.48, dishman-pharmaceuticals--chemicals-ltd
532541, 3464.54, 0.02, 17.81, 14.47, 37.70, niit-technologies-ltd
500003, 3675.67, 0.25, 21.79, 26.66, 19.11, aegis-logistics-ltd
533088, 3726.58, 0.01, 17.23, 10.81, 20.43, mahindra-holidays--resorts-india-ltd
523598, 3854.49, 0.86, 3.86, 3.07, 17.99, shipping-corporation-of-india-ltd
532689, 3922.88, 1.70, 8.55, 3.41, 44.89, pvr-ltd
504067, 4244.37, --, 32.98, 23.76, 60.14, zensar-technologies-ltd
500033, 4381.01, 0.01, 9.90, 7.69, 111.57, force-motors-ltd
506076, 4393.65, --, 24.32, 16.46, 29.82, grindwell-norton-ltd
517506, 5017.53, --, 21.01, 14.33, 128.20, ttk-prestige-ltd
531531, 5088.40, 2.14, 15.87, 17.68, 18.25, hatsun-agro-product-ltd
500027, 5232.18, 0.24, 29.67, 23.80, 126.67, atul-ltd
500163, 5253.73, 0.16, 19.37, 14.16, 69.24, godfrey-phillips-india-ltd
530813, 5436.53, 1.02, 17.25, 22.30, 20.71, krbl-ltd
532927, 5582.34, --, --, --, 87.90, eclerx-services-ltd
530019, 6782.99, 1.07, 6.83, 10.54, 17.34, jubilant-life-sciences-limited
500233, 7026.25, 0.11, 31.81, 23.31, 36.00, kajaria-ceramics-ltd
532175, 7037.08, --, 21.73, 17.15, 26.92, cyient-limited
533150, 7276.25, 0.99, 7.90, 6.66, 5.41, godrej-properties-ltd
532531, 7894.43, 0.22, 10.26, 36.10, 22.46, strides-arcolab-ltd
532779, 8995.42, 0.73, 15.41, 10.74, 43.67, torrent-power-ltd
500674, 10466.90, --, 20.67, 17.78, 147.14, sanofi-india-ltd
526299, 10866.64, 0.03, 17.66, 13.65, 28.96, mphasis-ltd
533206, 11975.53, 0.24, 17.73, 16.43, 5.90, sjvn-ltd
526612, 18137.63, 1.12, 32.53, 42.69, 94.33, blue-dart-express-ltd
500490, 18552.63, --, --, --, 84.05, bajaj-holdings--investment-ltd
531500, 19150.56, 1.35, 11.27, 9.29, 25.37, rajesh-exports-ltd
505537, 41678.67, 0.79, 26.45, 27.67, 10.88, zee-entertainment-enterprises-ltd
500387, 44243.10, 0.12, 9.45, 8.07, 385.75, shree-cement-ltd
532321, 45336.44, 0.28, 26.04, 28.08, 74.93, cadila-healthcare-ltd
524804, 49365.44, 0.54, 25.10, 28.29, 77.07, aurobindo-pharma-ltd
500124, 73614.06, 0.29, 15.43, 15.79, 140.34, drreddys-laboratories-ltd
